12 6
6
       922
  4.9  42.1  64.5   2.0 
  1.4  46.4  32.6   1.8 
  1.2  11.0   8.1   1.8 
  2.9  42.2  21.3   2.1 
  4.8  22.9  87.9   1.8 
  2.4  14.4  77.9   1.6 
  1.3  15.1  23.9   1.9 
  2.8  17.2  50.7   1.7 
  1.4  28.3  23.6   1.6 
  3.8  37.0  69.5   1.7 
  1.3  40.9  23.3   2.4 
  4.6  18.0  30.1   2.3 
  3.8  13.5  35.9   1.5 
  2.7  49.6  82.4   1.7 
  4.4  38.4  48.0   2.5 
  4.0  37.6  79.9   1.8 
  2.6  39.7  63.6   2.3 
  1.9  22.0  13.8   2.0 
  4.0  30.6  83.6   1.6 
  2.2  34.8  34.5   2.2 
  3.2  19.4  20.8   1.9 
  1.4  26.6  49.5   1.6 
  4.9  18.2  91.1   1.6 
  4.8  26.0  57.4   1.6 
  3.9  39.9  67.8   1.6 
  3.0  41.2  24.3   2.3 
  2.0  26.6  52.1   2.3 
  2.2  33.7  70.3   1.6 
  4.1  36.4  65.2   2.3 
  2.5  40.6  24.2   2.2 
  4.6  10.2  58.9   2.2 
  4.5  31.6  87.5   2.0 
  1.7  16.2  50.5   1.6 
  3.2  29.1  94.6   1.9 
  4.3  40.1  24.5   2.3 
  3.7  47.7  28.0   2.0 
  4.2  36.1  94.8   1.7 
  2.7  28.5  86.1   1.6 
  3.4  15.9  55.6   1.9 
  3.8  38.3  67.4   2.4 
  4.0  47.1  51.5   2.4 
  1.8  37.4  32.1   2.0 
  4.3  19.2  78.7   1.9 
  1.9  10.9  68.3   1.5 
  2.5  11.6  64.1   1.7 
  2.1  34.4  10.4   2.4 
  4.7  18.9   9.5   2.0 
  1.7  47.3   9.8   1.9 
  1.5  20.1  56.4   1.8 
  3.8  49.6  76.8   2.3 
  4.4  29.2  68.8   1.9 
  2.5  48.1  92.0   2.4 
  4.8  39.0  15.2   1.9 
  4.3  11.4  13.1   2.2 
  4.7  37.9  24.9   2.0 
  4.0  15.1  67.2   1.8 
  1.5  12.4   9.2   2.4 
  3.2  15.1  78.2   2.1 
  2.4  45.4  77.7   2.2 
  1.4  11.4  82.4   2.5 
  3.3  46.6  91.4   2.2 
  3.0  31.3  83.9   2.5 
  1.7  10.0  94.5   2.3 
  3.8  16.7  23.5   2.2 
  3.2  25.5  27.5   1.8 
  3.4  20.5  49.1   2.2 
  1.7  38.9  60.2   2.3 
  2.0  39.9  91.3   2.3 
  2.8  30.7  36.6   2.1 
  2.9  40.8  15.0   2.1 
  4.4  35.5  43.5   2.4 
  2.2  45.8   5.7   1.7 
  0.2   0.4   0.3   0.3   0.4   0.3   0.3   0.2   0.2   0.3   0.4   0.4 
   68    13   131    25   171   125   174    62    99     3   133    35 
   30     4    22   160    27    98   160   122   130   129   142    56 
  148     7     1   168    29    81    49   102   114   165    28   171 
  123    37   153    91    48    22    58   179   152   135   154   115 
   94    10   169    45   163     4   139     8    28    31    34   147 
   50   139    49   108   166   131     5    96   128    98   148    81 
