12 12
6
       861
  1.4  45.5  81.9   2.1
  2.8  43.1  78.2   2.5
  3.9  24.5  32.8   1.8
  1.1  25.4  71.3   2.0
  2.5  23.8  13.7   1.7
  4.8  23.4  53.9   1.9
  2.3  40.6  18.1   2.3
  1.7  42.1  33.4   2.2
  3.0  18.0  77.3   1.7
  4.9  46.6  41.0   1.9
  4.5  28.4  14.9   2.1
  4.6  39.3  61.4   1.8
  4.8  46.4  13.7   2.4
  4.8  28.6  81.5   2.0
  2.0  42.3  37.8   1.9
  4.9  37.0  39.0   1.9
  4.2  38.9  69.0   1.9
  1.7  46.5  45.4   2.2
  2.7  42.7  85.6   2.3
  2.2  32.7  71.3   2.3
  2.6  23.6  89.0   2.4
  4.6  29.5  73.1   2.2
  2.6  50.0  71.5   1.5
  3.6  32.2  71.0   2.0
  1.8  39.7  12.8   2.2
  2.0  24.3  30.6   2.1
  3.9  26.5  26.9   2.1
  3.1  36.6  49.8   1.6
  3.8  15.2  21.4   1.9
  2.0  44.7  90.5   2.3
  1.7  19.2  43.4   1.6
  3.2  11.8  87.4   1.6
  2.5  25.1  15.4   1.9
  3.0  40.0  37.7   2.5
  2.2  38.0  31.5   2.1
  4.3  35.4   6.1   1.7
  1.1  31.5  48.5   2.0
  4.8  25.4  32.0   1.7
  4.4  44.0  89.0   1.5
  4.8  34.6  12.3   2.0
  4.1  16.7  92.3   1.5
  3.8  34.3  63.3   1.9
  2.1  28.4  58.8   2.3
  4.5  23.4  49.3   1.7
  4.6  18.3  67.7   2.3
  1.8  38.7  61.7   1.7
  2.3  47.2  52.5   1.6
  4.5  23.0  78.8   2.5
  1.6  13.7  92.2   2.4
  3.0  18.2   8.8   2.4
  4.3  11.0  22.8   2.1
  3.3  17.1  38.1   1.5
  2.0  27.4  38.5   2.1
  2.6  10.3  88.2   1.5
  3.9  15.2  47.8   1.7
  1.7  23.7  13.2   1.7
  2.8  21.7  88.1   1.7
  3.2  39.3  28.8   2.3
  3.2  28.6  17.2   2.3
  4.2  45.2  29.2   2.4
  1.8  25.7  77.5   2.4
  1.6  24.6  86.7   2.1
  3.7  19.5  28.5   2.1
  1.5  38.4  76.7   2.1
  1.6  39.9  76.3   2.2
  2.5  22.1  26.7   1.6
  2.5  40.8  94.0   1.6
  4.1  13.7  47.5   2.0
  2.3  36.1   8.4   1.9
  2.7  40.0  75.3   1.9
  2.9  16.2  92.5   1.8
  2.2  19.7  50.6   2.2
  0.2   0.2   0.3   0.3   0.3   0.3   0.3   0.3   0.4   0.4   0.3   0.4 
   72   101    43   120    90   137    43    32    57    31   118   119 
   79    47    80    84    43   112   151   145    92    82    24   164 
  172    46    19   159    62   179   109    78   176    95     0   166 
  158   147   156    92   167    63    47    31    18    69   105   129 
  151    29   128    89    60    64    62    84    95    19    54    52 
  161   176    82    42    83    75    76   121    52    49     0   127 
   31    28    77    72    25   111    60    70    38   131   114    45 
   98    12    25    23    69   124   128    51    54    77    82    55 
   23    68    50   110   116     6   102    78    98   170   105    42 
  162    33     9   128    28    70   140    95    54    71   126    59 
   52    91    44    84   133    12   123    63   143   102    32   117 
   28   116    23    61   128    78   132    99   177    41    50    70 
