6 12
4
       607
  1.4  27.0  81.9   2.1
  2.5  39.5  88.0   2.5
  4.2  48.0  25.9   1.8
  2.5  43.7  45.0   1.8
  3.4  19.7  28.5   2.1
  4.3  39.4  12.3   2.0
  3.8  25.4  13.7   2.4
  4.2  28.0   5.2   2.3
  2.5  35.9  82.8   1.8
  1.6  43.1  55.1   1.9
  2.9  13.2  46.4   1.9
  1.2  46.6  38.1   1.5
  1.7  11.9  12.8   2.2
  2.7  31.7  78.2   2.5
  1.1  47.0  58.9   1.5
  4.6  15.5   8.8   1.7
  5.0  31.6  43.7   2.2
  1.8  29.7  76.7   2.1
  4.9  32.5  48.5   2.0
  4.0  28.0  81.5   2.0
  1.6  19.6  30.2   2.4
  2.7  41.3  57.8   2.4
  3.7  22.6  16.0   1.9
  1.9  13.6  26.7   1.8
  0.2   0.4   0.3   0.3   0.2   0.3 
   98   166   141    95   178     6 
   84    68    47   152   147    96 
  157     6    77    24   166    25 
   35   141   140    61    48    16 
  144    72   128   175   134    35 
  167    71   114   169    91    70 
  167   133    19    45    17    80 
   75   136     5   112   159   149 
   20   174   133    81   170   170 
  143    65   114   131   163    83 
  125    29    52    27    35    45 
   29   113    11     2   133    64 
