12 6
2
      2150
  4.9  32.5  81.9   2.1
  4.2  28.0  47.6   1.6
  4.0  28.0  77.5   2.4
  2.5  35.9  81.5   2.0
  1.6  19.6  82.8   1.8
  1.6  43.1  32.1   1.8
  2.7  41.3  26.9   2.1
  2.9  13.2  59.3   1.7
  3.7  22.6  43.7   2.2
  1.2  46.6  12.3   2.0
  1.9  13.6  33.4   2.3
  4.5  17.9  39.7   2.2
  2.5  39.5  13.7   2.4
  2.7  31.7  82.8   2.0
  4.2  48.0  92.4   1.5
  1.1  47.0  30.6   2.1
  2.5  43.7  58.9   1.5
  4.6  15.5  45.0   1.8
  3.4  19.7  89.0   1.5
  5.0  31.6  39.4   1.8
  4.3  39.4  16.0   1.9
  1.8  29.7  38.1   1.5
  3.2  28.9  13.7   1.7
  4.2  47.3   9.3   1.7
  0.2   0.3   0.4   0.4   0.2   0.4   0.3   0.3   0.3   0.3   0.3   0.3 
  167   166   133   141    19    95    45   178    17     6    80   169 
   75    68   136    47     5   152   112   147   159    96   149    69 
   20     6   174    77   133    24    81   166   170    25   170    87 
  143   141    65   140   114    61   131    48   163    16    83    36 
  125    72    29   128    52   175    27   134    35    35    45    25 
   29    71   113   114    11   169     2    91   133    70    64    65 
