12 12
2
      1978
  2.5  49.0  78.8   2.0 
  3.9  25.5  67.3   1.9 
  3.4  45.4  66.5   2.5 
  1.7  37.8  75.9   2.4 
  3.5  40.4  89.4   1.6 
  4.8  25.2  59.9   1.7 
  4.5  21.6  93.2   1.7 
  2.3  37.5  32.8   2.4 
  3.5  10.6   6.9   1.6 
  2.3  20.7  72.1   2.3 
  2.1  44.6  70.1   1.7 
  5.0  26.5  73.2   1.8 
  2.4  42.5  27.6   1.7 
  2.5  24.6  23.1   1.5 
  1.7  50.0  22.7   2.3 
  4.7  15.5  53.8   2.3 
  1.3  47.3  64.0   1.5 
  1.1  23.1  66.1   1.9 
  4.7  30.9  49.4   2.2 
  3.3  31.4  85.7   1.8 
  3.2  13.3  22.3   2.4 
  1.8  32.8  51.0   2.2 
  2.9  11.3  16.6   2.0 
  2.7  15.4  17.9   2.0 
  0.2   0.3   0.2   0.4   0.2   0.2   0.4   0.2   0.3   0.3   0.3   0.3 
   81    28    96    74    97   132     5    38    76    40   112   152 
   54    85    64    16    67   156   109    47   177    35    71   135 
   11    48    30    40   152    67   114   100   116   162   103   121 
   40    29    12    96    89   117   157    60   108   179    28    98 
  119     8    35    12   149   146   105   130   109   150   144    60 
   68    61   157    91    31    34    21    29    62    37    20   106 
  141    18    73   153   176   105   169    95     9   120   103    48 
  162    58   149   141     7   161   102    56   105    80    23   114 
  122   174    78    78   122   170   159   171   129    85   178    37 
   72    35    38    44    30    87    10   147   165   150    38    94 
   81   144    88    86   157   169    36    50     4    23   110   150 
    3   155   141    79   152   161    72    25    60    95    53   128 
