12 12
4
      1038
  2.2  15.3   6.2   2.3 
  4.8  18.1  49.9   1.5 
  1.4  11.0  86.7   2.5 
  1.5  35.9  37.6   1.7 
  2.6  17.8  59.9   1.7 
  1.0  32.1  27.0   1.8 
  4.4  45.6  24.3   2.3 
  4.5  12.5  79.1   2.4 
  1.4  31.6  92.5   2.4 
  1.5  14.2  45.0   1.6 
  3.6  42.4  81.9   2.0 
  2.1  12.2  89.6   1.6 
  4.8  16.5  59.3   2.5 
  2.4  13.7  90.1   1.6 
  3.2  41.1  53.9   2.2 
  4.9  44.7  17.3   2.3 
  3.4  43.3  65.6   2.5 
  4.3  35.1  82.9   2.0 
  3.3  38.2  10.5   1.8 
  3.2  14.0  62.0   2.1 
  4.3  49.8  51.1   2.5 
  1.4  23.9  51.5   1.5 
  2.0  43.1  59.4   2.2 
  4.9  35.3   7.2   2.1 
  3.1  28.3  50.3   1.8 
  4.9  20.7  70.5   2.2 
  2.3  33.4  73.4   2.4 
  3.6  35.2  65.9   2.0 
  3.3  41.1  49.1   2.2 
  2.3  47.7  71.6   1.9 
  4.3  10.4  48.6   2.0 
  1.8  41.2  70.3   2.1 
  4.3  23.0  58.8   1.7 
  4.7  15.0  70.9   2.2 
  3.6  37.9  88.7   2.3 
  1.7  34.9  84.7   2.2 
  1.9  25.9   8.4   2.3 
  3.1  25.3  81.1   2.4 
  1.3  12.2   5.9   1.9 
  2.1  38.0  89.6   2.5 
  1.2  46.6  28.4   1.9 
  2.7  13.9  87.6   2.2 
  1.4  10.9  34.4   1.9 
  1.1  14.6  33.8   2.2 
  3.4  36.8  75.4   2.1 
  3.3  33.2  27.5   1.7 
  2.0  33.2  93.8   2.2 
  2.9  12.1  12.8   1.8 
  0.2   0.4   0.3   0.3   0.3   0.2   0.3   0.3   0.2   0.4   0.2   0.2 
   30    95   161   119   156    88    10   149   135     8    86   111 
   90     4    89     3   123   119    51    95    39    77   137    16 
  128    21   145   170    11   161   117   101    78    63    69   141 
  128   148   132    39    24    57    78    74   113   121    18    54 
   67    17    85    10   106   102   175   101    24    72   108    27 
    2    60    85   147   105    98   103    18    66   161    12    36 
   15    28   179    77    78    68   158    19   178     7   138    24 
   18    79   169    10    55    88    41    13   178    95    52    49 
  115   121   106    73    67   158    40   120    61    83    46   124 
   31   138   111    41    70    81   162    53   153    32   176     7 
   55   163    41    14    69   119    52    96    11     8    42   102 
   29    51   157    98    13    29   142   131    38   117    74    51 
