6 18
2
      1132
  4.9  13.8  89.7   2.3 
  2.4  26.9  43.5   2.1 
  3.1  27.3  38.4   2.3 
  2.2  30.4  25.5   1.6 
  2.8  46.0  84.7   1.7 
  2.9  24.1  25.2   2.2 
  4.8  37.2  34.9   2.5 
  4.2  42.9  94.7   2.1 
  2.5  31.9  48.5   2.0 
  3.8  45.9  24.4   2.0 
  4.5  32.0  41.3   2.4 
  3.8  46.8  49.6   2.0 
  0.2   0.3   0.2   0.4   0.3   0.3 
   12   144    45   111    72    10 
   30    94    67   161    55   113 
   94    49   146   171    47   153 
   86    56   171    95    55     3 
  154   165    88   122   104    95 
   65   146     8   170   114    19 
  105    18   150   161     8    50 
    6   103    70    46    99   151 
  179    67    16   169   178    95 
   38   120     7   168   170     4 
   78   161    84    43    19   143 
    1    85   120   115   104    32 
  165   121   143   106   145    91 
  128    33    90   106    15   136 
   84    69   138   163    27    74 
  119    73    66   179    55   116 
   29     7   138    54    16    42 
  139    23    76    94    17   154 
