12 12
4
      1109
  4.2  11.8  60.9   1.8 
  4.7  31.1  31.0   2.3 
  1.8  41.5  21.2   2.3 
  1.9  36.2  14.6   2.4 
  1.3  33.9  26.9   2.1 
  2.9  12.0  73.7   1.9 
  2.1  28.0  61.2   2.3 
  3.1  22.4   7.6   2.4 
  2.6  11.5  55.3   2.4 
  2.6  40.4  84.2   2.2 
  1.1  26.4  64.9   2.1 
  2.8  20.7  87.3   2.1 
  2.2  15.1  36.0   1.8 
  1.8  25.5  11.6   1.9 
  3.6  29.4   7.1   1.9 
  1.6  11.6  62.1   1.6 
  4.1  36.0  79.6   2.3 
  3.9  48.9  87.4   2.0 
  1.7  46.7  21.5   1.8 
  2.0  30.5  45.4   2.2 
  1.3  41.0  80.3   1.8 
  2.8  47.9  40.1   1.9 
  3.9  32.1  33.6   1.6 
  1.3  27.7  38.9   2.2 
  1.3  21.1  64.8   1.6 
  1.2  18.5  28.8   2.1 
  2.4  26.5   5.4   1.7 
  4.6  42.1  29.9   2.2 
  1.6  47.5  65.3   1.9 
  1.2  37.6  92.2   1.9 
  4.3  45.3  81.2   2.3 
  2.3  32.3  76.4   1.5 
  2.1  30.6  39.2   2.1 
  4.6  12.4  75.9   1.6 
  1.2  12.0  54.9   2.4 
  1.6  27.1  28.8   1.8 
  1.7  23.1  86.3   1.7 
  3.6  22.7  85.1   1.7 
  4.9  28.3  15.2   1.5 
  4.6  23.0  90.1   1.7 
  2.0  19.4  13.7   2.1 
  1.2  37.3  22.6   1.7 
  4.7  26.8  81.7   2.1 
  1.5  34.7  72.3   2.4 
  5.0  28.7  81.6   1.9 
  4.0  26.1  77.7   2.1 
  1.4  35.0  43.0   1.5 
  1.1  26.6  61.5   2.3 
  0.2   0.3   0.2   0.2   0.3   0.2   0.4   0.3   0.3   0.4   0.3   0.2 
  134    50    77   150     4   157   158   159    58   158   162    86 
  150    64    68    95   135   101    76    67     7   158    17   157 
   58    38   118    92   108    67    22    35    15   153    19    29 
   53   139   145    30   118    85    52    44   102    53   124   117 
   83   179   162   116   143    50   120   172    21   159   179    30 
  120   170   167   154   139   156    71   152    91   154    54   156 
  135    59   110    90   168    69    60    39    38    37    46    35 
   20   102   148   103    66   122   127    51    21    83    31   121 
   86    36   148    48    35    50    47   171   120    58   173   161 
  136   128   128    56    70   141    92   103   103    13   171    55 
  124   113    30   126    33   176   159   155   171    53    99   179 
    1     4   125    84    88   176   153    47     2   158   125   135 
