12 18
6
       953
  3.2  25.0  78.8   2.0 
  3.9  44.7  74.6   1.7 
  1.1  34.3  44.4   2.1 
  1.9  20.6  12.2   1.9 
  2.7  49.5  16.6   2.0 
  1.9  17.8  37.8   1.9 
  3.5  25.9  91.0   2.4 
  4.4  40.1   6.4   2.1 
  3.6  28.6  44.0   1.9 
  4.1  25.1   6.8   2.0 
  3.1  15.7  53.2   2.4 
  1.5  32.4  13.0   1.9 
  4.4  29.8  27.6   1.7 
  2.5  36.1  75.9   2.4 
  3.6  45.0  85.2   2.2 
  3.2  23.5  83.3   1.5 
  3.6  34.1  35.5   2.0 
  4.6  49.8  84.6   2.1 
  3.3  16.3   7.8   1.9 
  3.7  31.9  12.5   2.0 
  2.0  40.7  45.5   1.6 
  4.2  44.4  48.0   1.7 
  2.6  44.5  20.1   1.9 
  3.5  25.6  53.3   1.7 
  4.3  17.0  38.1   2.1 
  4.3  17.7  53.8   2.3 
  3.3  14.7  93.2   1.7 
  3.9  16.5  58.9   1.7 
  3.4  23.9  45.8   2.3 
  4.3  18.4  94.9   1.7 
  4.2  14.5  84.5   1.8 
  2.4  33.7  29.1   1.8 
  4.6  47.5  10.8   1.8 
  2.9  28.6  20.0   1.8 
  2.4  48.7  23.0   1.6 
  3.9  36.0  50.9   1.6 
  4.9  11.7   7.3   2.2 
  3.3  45.9  16.5   1.5 
  4.8  32.7  49.4   2.2 
  3.1  22.6  72.1   2.3 
  1.2  33.5  39.0   1.6 
  3.7  28.0  67.6   1.7 
  3.3  15.2  89.0   1.8 
  2.1  35.5  56.2   1.7 
  2.0  31.5  64.8   1.7 
  1.7  46.6  35.8   1.5 
  3.9  17.9  41.6   2.4 
  4.3  12.4  75.6   2.4 
  3.7  16.8   6.9   1.7 
  4.8  29.5   9.4   2.4 
  4.6  12.3  81.8   1.7 
  4.8  42.7  51.0   2.2 
  3.9  46.8  35.8   2.5 
  2.9  43.4  17.4   2.4 
  5.0  18.5  34.2   2.0 
  1.8  30.9  82.8   1.8 
  3.3  38.3  75.6   1.9 
  3.6  44.9  34.2   1.6 
  1.5  48.1  44.2   2.3 
  4.9  21.1  27.5   1.9 
  4.5  43.8  66.5   2.5 
  4.8  46.0  23.9   2.2 
  1.8  26.1  32.5   1.8 
  2.1  15.7  22.2   2.0 
  1.1  23.4  70.2   2.3 
  1.5  31.3  73.4   2.1 
  3.5  21.9  56.5   2.2 
  4.4  38.6   7.9   2.0 
  1.6  32.8  66.3   2.4 
  4.2  36.7  22.7   2.5 
  3.6  20.6  49.2   1.7 
  3.7  43.5  44.8   2.0 
  0.2   0.4   0.2   0.4   0.3   0.3   0.2   0.3   0.4   0.3   0.4   0.4 
   70   117     2    52   151    80     9   101   173   138     7    79 
  105    17   149   129    42    42    75    14    98    55   115   108 
  147   178    90   108   128    99   159    93   120    19   103    58 
   53   112   111    71    85   107   132    59   138    39    52   149 
   72    89   146   159    32   178   137   143   103   105    38   114 
   88    83   102    85    38    17    84    59   116    73   101    19 
   81    31    11    62   122   101   165   107    93    36    27   145 
    4    38    71    35   141     5   146    84    23    98   176   128 
   87    32    31    55   150    48    47   179    61    46    61    50 
  158    51    51   144   116   162    44    21   170    27   101   117 
   61   158    99   101   124     4    77   114   161   141   155    36 
  129    57    18    26    78     0   143   127   132   136    33   100 
  105   148   111   150   169    85    65   113    79     3    32    14 
  159   179   133   102    26   143    74     4    63   107    62   161 
  120    76   176    72   123    83   113    67    39   170    75    21 
   42   146   105   159   169    16   137    68    35    19    67     5 
    1    93   119    95   165    41   117    24    57   127    84    60 
  110    71    76    49    36    36    83    11    99   158   171    80 
