6 6
2
      1158
  2.9  41.0  64.5   2.0 
  3.2  25.4  22.3   2.2 
  5.0  28.4  91.4   2.2 
  2.0  43.3  82.4   1.7 
  4.4  37.7  79.6   2.4 
  3.6  18.2  31.6   2.2 
  3.1  26.0  35.9   1.5 
  3.8  40.3  33.6   2.5 
  3.6  17.2  28.8   2.3 
  1.5  39.0  24.3   2.3 
  4.8  48.7  91.5   2.3 
  4.9  22.2  94.6   1.5 
  0.2   0.2   0.3   0.3   0.2   0.4 
  165    93    11    85   134   107 
  136    66   145    54    63    76 
  117    20    97   130    37   147 
  151    49    17    16    17    91 
  120    45   131   132   157    39 
  157    72    38    88   132   137 
