6 6
4
       596
  1.8  32.2  59.5   1.7
  2.4  17.5  10.0   2.2
  4.9  28.1  30.3   1.6
  1.2  20.0  15.3   1.6
  3.6  31.9   9.3   2.3
  3.6  18.5   7.2   2.0
  2.9  13.0  25.2   2.4
  4.2  19.2  27.4   1.9
  2.6  12.7  69.0   2.5
  3.6  10.7  91.3   1.8
  3.0  41.4  73.1   1.6
  1.9  40.6  92.2   1.7
  1.9  34.4  92.5   2.1
  4.8  34.0  66.7   2.3
  4.3  10.7  70.6   1.8
  1.7  36.4  17.7   2.2
  1.9  42.0  84.8   1.9
  4.1  28.3   5.5   2.4
  3.2  33.7  19.5   2.5
  3.3  22.7  43.9   2.0
  3.8  27.4   7.7   2.5
  1.8  36.0  77.4   1.8
  1.9  48.2  79.5   1.8
  4.4  37.3  35.7   2.5
  0.2   0.2   0.3   0.3   0.3   0.3 
  107   163   104    57    19    95 
   83   138    42    81   164   156 
  172   130   142    63   110    19 
   87    44    54    70     5    76 
  161   173   135   148    68    50 
    3   146    19    24    59   131 
