6 12
2
     10672
 37.8   3.2  44.2   2.1
 89.0   3.3  28.9   1.6
 28.5   2.5  42.2   2.4
 43.7   2.5  44.0   2.0
 52.1   1.3  44.6   1.8
 56.0   4.2  22.0   1.8
 26.9   1.2  13.9   2.4
 22.8   3.4  44.6   2.0
 46.4   3.9  48.8   1.5
 16.0   3.0  21.4   2.1
  5.9   2.5  34.0   1.5
 33.4   2.0  27.8   1.8
  0.2   0.3   0.4   0.4   0.2   0.4 
   17    78    66   177    98   166 
   76    97   151    97    84    68 
  128   132    26   122   157     6 
   69    80   148    56    35   141 
   32   142   161   146   144    72 
    8   170    24   132   167    71 
  174    66    76    10   167   133 
  101   116   141   164    75   136 
   66     6   107    37    20   174 
  132   166    43    88   143    65 
  142    25    85    40   125    29 
   80    43    14    16    29   113 
