6 6
2
     13674
 22.3   3.6  39.7   1.8
 43.6   2.4  26.2   2.4
 47.3   2.7  46.1   2.3
 36.3   2.1  28.6   2.3
 67.1   4.0  34.2   2.4
 64.4   5.0  23.9   2.1
 58.0   4.8  17.9   2.4
 29.3   2.7  41.0   2.0
 49.3   2.9  17.4   2.4
 44.8   3.6  45.0   2.4
 47.4   3.7  48.8   1.7
 12.3   2.7  28.5   2.4
  0.2   0.3   0.4   0.4   0.2   0.3 
   83    18   147    34    23   122 
  176   119   155   100    11   131 
  150   175    92    68   154   142 
   60    95   141    37    65   109 
  103    94    44   138    76   148 
  173     3   156   171   167   116 
