6 18
2
     15697
 35.0   4.8  34.2   1.7
 27.7   4.2  48.4   2.5
  9.3   1.4  26.3   1.6
 84.8   2.4  27.3   2.0
 47.4   1.1  38.4   2.5
 87.9   1.0  30.4   1.5
 65.2   1.6  19.0   2.4
 28.9   4.4  17.4   1.7
 73.1   2.7  43.5   1.7
 79.5   2.4  13.6   1.9
 25.2   4.9  39.1   1.8
 91.8   2.4  14.6   1.6
  0.2   0.3   0.3   0.3   0.3   0.4 
   34    71    38   163    19    93 
  100    12   143   138   164     1 
   83   147    40   130   110   148 
   13     3   171    44     5   122 
   42   123   118   173    68   165 
  109    78    38   146    59     4 
   99    10    41   104    95   154 
  106    44   137    42   156   123 
   64   115   140   142    19   156 
   33     3    82    54    76    22 
  146    31   153   135    50   142 
   41   118   122    19   131   159 
  170    36   107    57   130   137 
  108   116    83    81    14    16 
  103   116   172    63   155   113 
   57    98    87    70   154   135 
  174    88   161   148    55   178 
   81   141     3    24    81    69 
