6 18
2
     14482
 85.2   1.8  42.8   2.0
 49.4   2.0  37.7   1.9
 32.5   4.6  37.3   2.5
  6.9   4.5  41.5   2.4
 72.6   4.0  47.5   1.6
 47.2   1.8  34.4   1.7
 93.2   3.7  20.0   1.7
 81.8   2.2  18.0   1.5
 36.5   1.3  17.9   2.3
 22.3   3.4  31.7   2.3
 65.6   3.0  36.2   1.5
 70.1   2.8  37.2   1.9
  0.2   0.3   0.2   0.4   0.2   0.2 
   23    32   102    81    18    74 
   91   125    96    54    58    16 
   60   165   114    11   174    40 
  136    24     2    40    35    96 
   81   113    97   119   144    12 
   25   136    14    68   155    91 
   68    14    59   141    96   153 
  175   167    48   162    64   141 
   61   171    34   122    30    78 
  146    68   102    72    12    44 
  130     5    48    81    35    86 
   69    58   155     3   157    79 
   69   159    87    28    73    97 
   65    52     5    85   149    67 
  106   168   179    48    78   152 
  159    94    74    29    38    89 
   33    58    78     8    88   149 
  179   123    24    61   141    31 
