6 12
2
      1097
  4.6  22.3  42.8   2.0
  3.0  26.9  37.7   1.9
  2.2  85.7  37.3   2.5
  1.1  83.3  41.5   2.4
  4.0  72.1  47.5   1.6
  2.9  22.2  34.4   1.7
  4.9  64.9  20.0   1.7
  4.4  32.8  18.0   1.5
  2.4  12.2  17.9   2.3
  1.8  58.9  31.7   2.3
  3.7  51.0  36.2   1.5
  3.9  46.6  37.2   1.9
  0.2   0.3   0.2   0.4   0.2   0.2 
   23    69    14   102    87   141 
   91    65   167    96     5   162 
   60   106   171   114   179   122 
  136   159    68     2    74    72 
   81    33     5    97    78    81 
   25   179    58    14    24     3 
   68    32   159    59    81    28 
  175   125    52    48    54    85 
   61   165   168    34    11    48 
  146    24    94   102    40    29 
  130   113    58    48   119     8 
   69   136   123   155    68    61 
