6 18
2
       964
  2.5  55.1  44.2   2.1
  4.7  57.8  28.9   1.6
  2.0  39.4  42.2   2.4
  2.7  39.0  44.0   2.0
  3.1  12.3  44.6   1.8
  3.3  76.7  22.0   1.8
  2.0   8.8  13.9   2.4
  1.8  59.3  44.6   2.0
  2.8  71.3  48.8   1.5
  1.5  49.8  21.4   2.1
  1.0  38.1  34.0   1.5
  2.3  26.7  27.8   1.8
  0.2   0.3   0.4   0.4   0.2   0.4 
   17    66   177   167   141    45 
   76   116    97    75    47   112 
  128     6   122    20    77    81 
   69   166    56   143   140   131 
   32    25   146   125   128    27 
    8    43   132    29   114     2 
  174    66    10   166    19   178 
  101   151   164    68     5   147 
   66    26    37     6   133   166 
  132   148    88   141   114    48 
  142   161    40    72    52   134 
   80    24    16    71    11    91 
   78    76    98   133    95    17 
   97   141    84   136   152   159 
  132   107   157   174    24   170 
   80    43    35    65    61   163 
  142    85   144    29   175    35 
  170    14   167   113   169   133 
