6 12
2
     14606
 28.3   2.1  26.9   2.3
 93.9   4.2  20.8   1.8
 16.5   4.3  49.1   1.9
 22.0   2.8  23.0   2.4
 83.0   1.8  27.5   2.2
 16.3   2.5  29.7   2.2
 39.2   3.0  16.2   1.6
 32.0   4.1  41.5   2.0
 69.9   2.8  13.8   2.4
 46.0   2.6  45.0   2.1
 78.0   3.1  31.8   2.4
 69.7   4.0  46.6   2.2
  0.2   0.3   0.3   0.4   0.3   0.3 
   36   175   175   133    13   168 
  167    35   131    59     6   137 
   31    78   111   114    73     3 
  141   154    28   132   171   163 
  140    54   153    64   115   135 
   29   170    74    83    50    62 
  145   125    14     3   158    55 
  171   138   173    95    61   111 
    6   153     8    62   128    53 
  148   115    68    81    47   175 
   41    90   137    20   104   109 
   71   114   155    25   143   115 
