6 12
2
      1236
  2.9  74.8  36.4   2.0
  3.2  39.6  17.7   2.2
  5.0  46.4  48.4   2.2
  2.0  79.9  44.4   1.7
  4.4  67.4  43.2   2.4
  3.6  23.5  21.8   2.2
  3.1  41.0  23.7   1.5
  3.8  73.3  22.7   2.5
  3.6  21.3  20.6   2.3
  1.5  70.3  18.6   2.3
  4.8  92.0  48.4   2.3
  4.9  32.3  49.8   1.5
  0.2   0.2   0.3   0.3   0.2   0.4 
  165    11   134   110   139     8 
  136   145    63    40   172   104 
  117    97    37    35     7    63 
  151    17    17    91    24    72 
  120   131   157   119    37    30 
  157    38   132    58    66   128 
   93    85   107    88    31    14 
   66    54    76   164    18    89 
   20   130   147     5    90    79 
   49    16    91   126    35   179 
   45   132    39    60   118   164 
   72    88   137   124   153    10 
