6 12
2
       991
  3.0   5.5  11.3   2.4
  3.4  91.8  10.2   2.1
  2.4  93.8  23.6   1.7
  1.8  59.4  16.0   2.3
  1.2  14.3  14.2   2.1
  2.8  20.9  46.5   2.5
  3.0  41.9  29.4   2.1
  1.1  60.4  29.0   2.4
  1.7  64.3  18.5   1.5
  1.8   9.1  31.8   2.1
  3.8  82.2  20.3   1.6
  4.8   6.5  47.7   2.2
  0.2   0.4   0.3   0.3   0.3   0.4 
    6   139   118   166    42   126 
  123   101   137   151   170    24 
   83    36    26   143    93    76 
  105    24   129    22     3   125 
   57    70    40    56    24    98 
   34   178   158   160     8   122 
   64    53   127   175   143    12 
  162    70   169    16     1    70 
   11    97   160     2    26   162 
  154     5   109    89   115    59 
  128   152   167    74    75   160 
   26   101   127   155   174   166 
