6 12
2
     15903
 48.0   4.1  36.4   2.0
 55.6   2.5  17.7   2.2
 94.5   2.8  48.4   2.2
 27.6   4.3  44.4   1.7
 82.4   3.8  43.2   2.4
 63.6   1.8  21.8   2.2
 52.1   2.6  23.7   1.5
 68.8   4.0  22.7   2.5
 63.3   1.7  20.6   2.3
 17.3   3.9  18.6   2.3
 89.5   4.9  48.4   2.3
 93.3   2.2  49.8   1.5
  0.2   0.2   0.3   0.3   0.2   0.4 
  165    11   134   110   139     8 
  136   145    63    40   172   104 
  117    97    37    35     7    63 
  151    17    17    91    24    72 
  120   131   157   119    37    30 
  157    38   132    58    66   128 
   93    85   107    88    31    14 
   66    54    76   164    18    89 
   20   130   147     5    90    79 
   49    16    91   126    35   179 
   45   132    39    60   118   164 
   72    88   137   124   153    10 
