6 12
2
     17490
 93.5   1.4  47.7   2.3
 35.8   2.7  27.1   2.1
 53.3   2.7  24.8   2.3
 33.0   3.0  19.1   1.6
 46.4   4.6  45.4   1.7
 48.0   2.4  19.0   2.2
 91.1   3.7  23.3   2.5
 76.3   4.3  49.9   2.1
 38.5   3.2  29.4   2.0
 67.3   4.6  18.6   2.0
 83.6   3.2  26.1   2.4
 68.4   4.7  29.8   2.0
  0.2   0.3   0.2   0.4   0.3   0.3 
   12   165    18    45   143   161 
   30   128   103    67    90    46 
   94    84    67   146   138   169 
   86   119   120   171    66   168 
  154    29   161    88   138    43 
   65   139    85     8    76   115 
  105   144   121   150   111   106 
    6    94    33    70   161   106 
  179    49    69    16   171   163 
   38    56    73     7    95   179 
   78   165     7    84   122    54 
    1   146    23   120   170    94 
