6 18
2
       923
  3.0   5.5  11.3   2.4
  3.4  91.8  10.2   2.1
  2.4  93.8  23.6   1.7
  1.8  59.4  16.0   2.3
  1.2  14.3  14.2   2.1
  2.8  20.9  46.5   2.5
  3.0  41.9  29.4   2.1
  1.1  60.4  29.0   2.4
  1.7  64.3  18.5   1.5
  1.8   9.1  31.8   2.1
  3.8  82.2  20.3   1.6
  4.8   6.5  47.7   2.2
  0.2   0.4   0.3   0.3   0.3   0.4 
    6    53   166   143   140    25 
  123    70   151     1    26    81 
   83    97   143    26     0    18 
  105     5    22   115   165   129 
   57   152    56    75   107    33 
   34   101   160   174    45    71 
   64   118   175   126   154    38 
  162   137    16    24   160    78 
   11    26     2    76    51     5 
  154   129    89   125     7    21 
  128    40    74    98    88    51 
   26   158   155   122    62    72 
  139   127    42    12   104    66 
  101   169   170    70    16   120 
   36   160    93   162    60    67 
   24   109     3    59    44    80 
   70   167    24   160    89   135 
  178   127     8   166   101   111 
