12 12
6
       908
  2.5  36.7   7.8   2.4 
  3.6  29.8  45.5   1.7 
  4.5  15.1  66.8   2.4 
  3.3  48.4  64.3   1.7 
  2.2  25.0   8.0   1.5 
  4.3  28.5  55.6   2.3 
  3.9  47.4  18.0   2.3 
  4.2  25.2  16.0   2.3 
  4.8  25.8  17.1   1.5 
  3.2  49.9  66.3   2.0 
  4.5  35.9  82.3   1.8 
  4.2  14.0  45.8   1.6 
  2.5  27.9  48.7   2.1 
  1.7  48.2  18.5   2.3 
  1.0  31.4  51.0   2.4 
  3.0  37.9  59.4   1.7 
  3.6  26.3  47.0   2.2 
  3.8  33.0  17.4   1.7 
  1.2  32.3  25.5   2.2 
  1.4  29.5  85.3   1.8 
  1.6  13.2  76.8   1.5 
  4.4  20.4  40.1   1.6 
  2.6  21.3  30.5   2.4 
  1.8  26.6  69.9   1.6 
  4.0  34.7  57.5   2.4 
  2.6  18.3  54.1   2.1 
  2.8  34.4  50.7   1.5 
  2.2  19.2   9.1   1.7 
  3.2  42.3  33.9   2.1 
  3.8  17.0  94.3   1.9 
  3.0  47.4  68.9   2.4 
  3.5  20.8  13.4   2.5 
  1.6  23.8  18.5   1.5 
  3.1  18.2  34.6   2.4 
  3.9  20.8  49.1   1.5 
  2.0  14.3  40.7   1.7 
  1.7  49.9  82.0   1.5 
  4.4  49.5  56.2   2.1 
  2.8  40.3  59.8   1.9 
  3.4  10.2  14.3   1.6 
  4.9  13.3  37.2   1.7 
  4.3  22.1  40.3   1.8 
  2.1  12.6  85.1   2.4 
  2.0  21.7  49.7   1.5 
  4.8  13.0  42.9   2.1 
  4.4  40.7  88.2   2.4 
  3.0  10.3  57.5   1.8 
  3.9  10.9  44.2   1.7 
  4.4  29.7  70.9   2.0 
  1.1  45.8  13.9   1.6 
  2.0  16.9   7.9   2.5 
  4.7  47.7  82.2   2.2 
  5.0  15.7  10.6   2.4 
  1.1  19.6   7.6   2.0 
  1.7  41.0  89.0   2.1 
  4.2  49.1  82.5   1.9 
  1.6  45.9  68.3   2.5 
  1.9  42.6  18.0   2.3 
  2.2  18.8  35.0   1.6 
  4.2  15.0  16.0   1.5 
  2.4  29.9  35.6   1.7 
  2.0  11.8  94.6   1.8 
  2.8  38.8  37.5   2.1 
  3.8  21.5  20.9   2.0 
  3.8  25.4  69.1   2.4 
  5.0  20.9  55.9   2.3 
  2.4  44.0  88.5   2.2 
  1.7  39.2  90.4   1.7 
  1.3  44.4  43.0   1.6 
  1.8  49.2  87.6   1.5 
  3.2  31.9  49.6   1.7 
  4.0  14.3  41.2   1.8 
  0.2   0.2   0.4   0.4   0.4   0.2   0.3   0.4   0.3   0.3   0.3   0.3 
   37    17    60   116   149   169     9   158   100    44   105    20 
  141    29    32     3    24    76    82    66   114    74    57    33 
  110   141    96   117   133   116    63    93   178    71   125    77 
  106    86    75   129    98    68    49    49   134    49    60    47 
   13    92   105    12   145   143     0   169    34    44   124   177 
   52    36   163   150   161    58    54   125   119   167   146   138 
  135    21    72    76    78   125    36   167     3    55   132     3 
   63   166   108   162   175    23    65    83   169   141   123   114 
   49    91    82    84   135   102    60   159    15     1     2   163 
   20   153    77    49   113   169    17    86   109    75    11    48 
  133    62   101   117    15   150    14   155   135    66    95   166 
   73   162    45    43   159   165   108    65   165    97   135    67 
